id,leftFileId,leftFilePath,rightFileId,rightFilePath,similarity,totalOverlap,longestFragment,leftCovered,rightCovered
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Cheryl_Barnett.py,0.09823109192627733,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kathryn_Walker.py,0.9275180686271121,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Angela_Burns.py,0.17264668312088005,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Taylor_Clark.py,0.7199632328518055,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Charles_Boone.py,0.25622764319168145,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Christopher_Patterson.py,0.8783665586030162,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Christopher_Cunningham.py,0.6403352235657224,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Mary_Anderson.py,0.41503596193528247,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Shirley_Berry.py,0.1332597590093848,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jenna_Morris.py,0.2528234484861578,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kristin_Powell.py,0.682703658827671,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kim_Miller.py,0.09424176521973704,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Daniel_Johnston.py,0.2896770453301717,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Chad_Thomas.py,0.2701637589978729,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kyle_Williamson.py,0.5173944619820767,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jennifer_Callahan.py,0.2616115253915078,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Ashley_Roberts.py,0.22234477810580278,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Suzanne_Mitchell.py,0.96129880733068,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Craig_Williams.py,0.05723051173655569,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Dustin_Jackson.py,0.6058878190947034,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Crystal_Henry.py,0.13377471901480376,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Diane_Hall.py,0.9713525379416555,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Madison_Davis.py,0.035316535526902615,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jack_Bird.py,0.6146537330250315,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Philip_Mcgee.py,0.8391741094892397,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Mr._Anthony_Harmon.py,0.49113766795150027,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Alyssa_Hancock.py,0.5342102362159226,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Billy_Lawson.py,0.13164582623805055,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Nathan_Castillo.py,0.6176093094824698,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jennifer_Schwartz.py,0.9445099846339108,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jaime_Mann.py,0.816222339858696,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Lauren_Cochran.py,0.11596350474627648,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Cheryl_Marquez.py,0.6062744138323525,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Gabriel_Smith.py,0.052397752349067184,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Lisa_Haas.py,0.706665583777696,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kayla_Burton.py,0.7994876714669911,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Michael_Evans.py,0.2721301193502472,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Sheila_Castillo.py,0.8807623160142998,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Alicia_Ashley.py,0.8348686106955769,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Ashley_Scott.py,0.11345159961265527,15,7,8,7
