id,leftFileId,leftFilePath,rightFileId,rightFilePath,similarity,totalOverlap,longestFragment,leftCovered,rightCovered
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Cheryl_Barnett.py,0.26133837185348063,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kathryn_Walker.py,0.2576544826925167,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Angela_Burns.py,0.86322110929126,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Taylor_Clark.py,0.7676372404076355,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Charles_Boone.py,0.7562379942164552,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Christopher_Patterson.py,0.03380935224124548,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Christopher_Cunningham.py,0.8091417345097565,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Mary_Anderson.py,0.18683615911476958,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Shirley_Berry.py,0.6127993166369038,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jenna_Morris.py,0.9229811478438311,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kristin_Powell.py,0.22751153825662196,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kim_Miller.py,0.5401927344705906,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Daniel_Johnston.py,0.6403638121727478,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Chad_Thomas.py,0.1641435971438464,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Kyle_Williamson.py,0.8532907088857599,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Jennifer_Callahan.py,0.7146492663284042,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Ashley_Roberts.py,0.668188936383652,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Suzanne_Mitchell.py,0.06780447221345187,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Craig_Williams.py,0.9118452514150375,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Dustin_Jackson.py,0.7172304180742215,15,7,8,7
93,2,/tmp/amogus/Cheryl_Barnett.py,1,/tmp/amogus/Crystal_Henry.py,0.5506182117654296,15,7,8,7
